date,sbi-sp_start_100,fang_start_100
2023-12-11,102.53448506141851,105.52504619174708
2023-12-12,103.26864427859648,106.09987682200781
2023-12-13,103.60065296995215,107.16485321289262
2023-12-14,102.74958914590194,106.09731061383701
2023-12-15,103.05821705932358,106.35649763908847
2023-12-18,102.68412294547342,106.91849722849518
2023-12-19,103.6146813802071,108.78156436050092
2023-12-20,105.21860970815557,110.40597413262164
2023-12-21,103.27799765377004,108.32477930609731
2023-12-22,103.4463397571657,108.84571956477109
2023-12-25,103.60065376557166,108.41203038390475
2023-12-26,103.63806292563986,108.44539109012523
2023-12-27,104.44236476782562,109.49240402381442
