date,invesco_start_100,orcan_start_100
2026-03-03,162.0803630757636,171.9171603524668
2026-03-04,158.88046233327498,168.84054363518695
2026-03-05,158.48496914241187,168.5318862946184
2026-03-06,157.38837360452294,168.70612834171354
2026-03-09,155.71651560590888,167.61587096131828
2026-03-10,154.92552865024615,167.36695375118236
2026-03-11,156.32773172346438,168.81067356997065
2026-03-12,156.4355931685216,169.3234430228506
2026-03-13,153.95477182910605,167.16781998307363
2026-03-16,153.3435544499196,166.0327575048539
2026-03-17,154.6918276524205,167.55613083088565
2026-03-18,155.28506771763097,168.36760093592872
2026-03-19,152.91210690661617,167.09812316423557
2026-03-23,148.72347272202418,162.84661721511424
2026-03-24,149.1628866328245,163.0009458853985
2026-03-25,150.95716252124413,163.47388858465675
2026-03-26,153.64857626226376,165.47020460994673
2026-03-27,150.02340711878955,162.96111913177677
2026-03-30,148.22913167035102,160.98969482750036
2026-03-31,148.0826605361823,160.18320306666004
2026-04-01,150.31635123432292,163.02583760641213
2026-04-02,152.51342312519617,164.9126300592423
2026-04-03,153.46548816905522,165.60461990342012
2026-04-06,153.319016103182,165.6792950664609
2026-04-07,154.08799069482782,166.45591676208494
2026-04-08,153.30070584221096,166.07258425847564
2026-04-09,158.77507711385041,170.81694628366606
2026-04-10,159.78206834667577,171.7877234031961
2026-04-13,160.25810067161828,172.47971324737392
2026-04-14,161.88759542376124,173.22646487778167
2026-04-15,163.0410574921632,175.00871210235476
2026-04-16,162.82134988472905,176.1139045153582
2026-04-17,165.01842210294961,177.00004978344202
2026-04-20,167.39858346617794,178.3043759645542
2026-04-21,167.21549461348346,178.05545875441828
2026-04-22,166.35497525156842,177.27883705879424
2026-04-23,166.00710537217057,178.2745058993379
2026-04-24,168.46453843427378,178.060437098621
2026-04-27,167.9804976992175,178.84203713844775
2026-04-28,167.57092596992229,179.1506944790163
2026-04-30,166.02572094736846,178.70762184497434
2026-05-01,165.4672137426159,176.92537462040124
2026-05-07,167.36614030760825,180.70891621446708
2026-05-08,166.00710549071223,180.84333150794046
2026-05-11,166.54699545926016,181.4855379100911
2026-05-12,165.98848843733734,182.4164882759994
2026-05-13,165.11349339961896,182.1675710658635
2026-05-14,165.59753351232953,183.0736297107582
2026-05-15,166.52838043185702,184.8757903121422
2026-05-18,164.79700650919648,182.61562204410814
2026-05-19,165.42998192337788,182.83466918902772
2026-05-20,165.16934533255778,181.5950614825509
2026-05-21,166.32359496515838,183.44700552596208
2026-05-22,166.9751876072658,184.56713297157364
2026-05-25,168.68794394290668,185.31886294618408
2026-05-26,169.04762037698174,186.09050629760543
2026-05-27,170.1455779094254,187.03639169612188
2026-05-28,170.84599919544732,187.48942101856923
2026-05-29,170.90279011403987,187.86777517797583
2026-06-01,172.98512439768217,188.65435356200527
2026-06-02,172.89047212716548,189.29655996415593
2026-06-03,172.72009894031248,190.55608104744363
2026-06-04,171.1299530766195,189.11733957285804
2026-06-05,171.66000243678135,189.52058545327824
2026-06-08,169.9941348095337,185.32881963458954
2026-06-09,169.84269213465592,184.9902922288047
2026-06-10,170.63776484035748,185.179469308508
2026-06-11,168.763663920137,182.77492905859512
2026-06-12,170.80813613796772,184.9305520983721
2026-06-15,172.7011668410762,187.1210235475681
2026-06-16,173.7044725428278,189.89396126848212
2026-06-17,173.23121470738485,189.74958928660328
2026-06-18,171.37604525052836,188.7140936924379
2026-06-19,172.1900489040198,190.25738039528053
2026-06-22,172.47400406986642,190.70045302932243
2026-06-23,171.75465294317192,190.35196893513216
2026-06-24,170.11852842451444,187.369940757704
2026-06-25,171.40817997664783,187.46950764175836
2026-06-26,173.21754244141792,187.82794842435408
2026-06-29,172.79407405106056,186.9368248120675
2026-06-30,173.67950717325374,189.2617115547369
2026-07-01,174.56493919518354,191.04893712351273
2026-07-02,175.62360921672547,190.50629760541645
2026-07-03,175.91233794274993,189.22188480111515
2026-07-06,176.74002484312774,190.43162244237567
2026-07-07,177.83719156934893,191.82555881913677
2026-07-08,177.1057472004242,190.66560461990343
2026-07-09,175.6428590417211,189.97859311992832
2026-07-10,176.91326276402683,190.83984666699857
2026-07-13,177.85644044180066,191.32772439886494
2026-07-14,177.24048801726263,190.15781351122615
2026-07-15,177.35597969165954,190.8448250112013
2026-07-16,178.41464945851538,191.79568875392044
2026-07-17,179.60805791215742,190.85976004380942
2026-07-21,176.02783170936254,188.7439637576542
2026-07-22,177.14424598529956,191.2331358590133
2026-07-23,177.52921586067484,191.22815751481056
2026-07-24,177.82271781208868,190.38681734455122
2026-07-27,179.0945574584689,189.9736147757256
2026-07-28,180.01419547439912,190.08811669238813
2026-07-29,181.91217154409952,189.63010902573805
2026-07-30,181.05123399071107,187.3151789714741
2026-07-31,178.8206230410383,186.7924528301887
2026-08-03,172.7157942627911,183.32254692089413
2026-08-04,176.5900133327427,186.7376910439588
2026-08-05,179.72069468181266,189.6500224025489
2026-08-06,179.79896124713966,190.3071638373077
2026-08-07,179.77939372618715,190.68053965251158
2026-08-10,180.50336354692854,191.14352566336436
2026-08-12,180.91426501377407,192.54244038432816
2026-08-13,180.62076418335695,193.1497983770598
2026-08-14,180.62076418335695,194.2500124458605
2026-08-17,180.3076960190056,193.79200477921043
2026-08-18,179.3684912612122,193.49828247125006
2026-08-19,178.11621937736254,191.79071040971775
2026-08-20,177.70531772739432,190.9593269278638
2026-08-21,177.76401734794604,191.0738288445263
2026-08-24,179.25109156922926,191.80066709812314
2026-08-25,179.9274364104055,191.52187982277096
2026-08-26,179.7682959907236,192.1889779459352
2026-08-27,179.33066086023192,192.30845820680042
2026-08-28,179.60915599662806,193.36884552197938
2026-08-31,180.24571599076194,193.68248120675065
2026-09-01,179.4500176726064,192.92577288793746
2026-09-02,177.2021675327335,192.0844327176781
2026-09-03,175.9489424153134,190.59590780106538
2026-09-04,174.29786745100833,188.90327077214118
2026-09-07,173.7607703154367,189.18703639169613
2026-09-08,171.11507145053685,186.84223627221584
2026-09-09,170.2199103326548,185.98098272514562
2026-09-10,168.1311996877323,185.06496739184547
